Month,Day,Hour,Humidity,Temperture,Pressure
4,23,6,10.0,66,1022
4,23,13,13.0,44,1024
4,23,2,11.0,71,1020
4,23,2,11,60,1021
4,23,23,10.0,82,1027
4,23,2,10.0,76,1021
4,23,10,12.0,47,1024
4,23,5,10,55,1022
4,23,20,11.0,82,1025
4,23,5,10.0,66,1021
4,23,12,13,29,1024
4,23,8,10,54,1023
4,23,12,13.0,44,1024
4,23,8,10.0,66,1023
4,23,8,11.0,58,1023
4,23,11,13.0,41,1024
4,23,4,10.0,66,1021
4,23,18,11.0,82,1025
4,23,1,11.0,67,1020
4,23,18,11,75,1025
4,23,1,12,51,1020
4,23,1,12.0,58,1020
4,23,6,10,56,1022
4,23,16,11.0,76,1025
4,23,16,14,35,1025
4,23,11,12.0,44,1024
4,23,16,12.0,67,1025
4,23,21,10.0,87,1026
4,23,15,14.0,48,1024
4,23,3,10.0,66,1021
4,23,3,10.0,71,1021
4,23,5,10.0,66,1021
4,23,3,10,63,1021
4,23,14,13.0,47,1024
4,23,14,14.0,41,1024
4,23,4,10,52,1021
4,23,14,13,29,1025
4,23,13,13,31,1024
4,23,22,10.0,82,1026
4,23,15,13,35,1025
4,23,19,11.0,82,1025
4,23,19,11.0,82,1025
4,23,20,11.0,82,1026
4,23,19,10,77,1025
4,23,0,12,64,1020
4,23,21,11,79,1026
4,23,0,12.0,67,1019
4,23,0,12.0,62,1020
4,23,17,11,69,1025
4,23,17,11.0,76,1025
4,23,17,11.0,76,1025
4,23,12,13.0,44,1024
4,23,23,9.0,76,1027
4,24,10,6.0,81,1027
4,24,10,6,74,1027
4,24,22,10,67,1024
4,24,10,7.0,76,1027
4,24,22,9.0,82,1024
4,24,11,7.0,76,1027
4,24,11,7.0,76,1027
4,24,22,9.0,76,1024
4,24,11,7,73,1027
4,24,19,10.0,66,1024
4,24,20,10.0,71,1024
4,24,16,10,54,1026
4,24,20,10,55,1024
4,24,14,8,57,1027
4,24,9,6,80,1027
4,24,9,6.0,81,1026
4,24,9,6.0,81,1027
4,24,19,11,51,1025
4,24,23,9,66,1024
4,24,4,6,60,1028
4,24,12,7,68,1027
4,24,4,6.0,70,1027
4,24,12,7.0,76,1026
4,24,12,8.0,71,1026
4,24,17,11.0,58,1025
4,24,5,6.0,76,1027
4,24,8,6.0,81,1026
4,24,23,10.0,66,1024
4,24,8,6,79,1027
4,24,8,6.0,81,1027
4,24,16,10.0,62,1025
4,24,6,6.0,76,1027
4,24,13,9.0,66,1026
4,24,6,6,65,1027
4,24,6,6.0,81,1027
4,24,13,8,65,1027
4,24,14,9.0,66,1026
4,24,13,8.0,71,1026
4,24,3,7.0,66,1028
4,24,21,10,61,1024
4,24,3,7,53,1028
4,24,19,11.0,62,1024
4,24,3,6.0,70,1027
4,24,2,7.0,66,1028
4,24,2,7.0,66,1028
4,24,2,8,51,1028
4,24,21,10.0,71,1024
4,24,5,6,61,1028
4,24,18,11.0,58,1025
4,24,18,11,50,1025
4,24,15,10.0,62,1025
4,24,7,6.0,81,1027
4,24,18,11.0,58,1024
4,24,7,6,75,1027
4,24,15,9,49,1026
4,24,17,11,50,1026
4,24,1,8,52,1028
4,24,17,11.0,58,1025
4,24,1,8.0,66,1027
4,24,1,8.0,62,1028
4,24,4,6.0,70,1027
4,24,21,10.0,71,1024
4,24,23,10.0,66,1024
4,24,16,11.0,58,1025
4,24,20,10.0,71,1024
4,24,5,6.0,70,1027
4,24,15,10.0,58,1026
4,24,0,8.0,66,1027
4,24,14,9.0,66,1026
4,24,0,9,66,1028
4,24,7,6.0,81,1027
4,24,0,9.0,71,1027
4,25,16,16.0,42,1020
4,25,3,9.0,62,1023
4,25,16,16,32,1020
4,25,13,13,37,1021
4,25,3,9,41,1023
4,25,12,12,40,1022
4,25,3,9.0,62,1023
4,25,4,9,54,1023
4,25,23,10.0,62,1019
4,25,18,16.0,45,1019
4,25,22,11.0,67,1019
4,25,18,16,33,1019
4,25,5,9,49,1023
4,25,18,16.0,45,1019
4,25,23,10.0,62,1019
4,25,1,10.0,54,1023
4,25,1,10.0,66,1024
4,25,7,9.0,62,1022
4,25,1,10,62,1024
4,25,15,16.0,42,1020
4,25,17,16.0,45,1019
4,25,6,8,52,1022
4,25,20,13.0,54,1019
4,25,17,17.0,39,1019
4,25,12,13.0,51,1021
4,25,13,13.0,51,1021
4,25,5,8.0,66,1022
4,25,13,14.0,48,1020
4,25,22,11,56,1019
4,25,14,14,36,1021
4,25,2,10,45,1024
4,25,14,14.0,48,1020
4,25,2,10.0,54,1023
4,25,2,9.0,54,1023
4,25,21,13,43,1020
4,25,19,16,34,1019
4,25,21,12.0,58,1019
4,25,19,15.0,48,1019
4,25,19,15.0,45,1019
4,25,23,10,57,1019
4,25,15,16.0,45,1020
4,25,5,8.0,62,1022
4,25,10,12.0,54,1022
4,25,4,9.0,62,1022
4,25,10,11,50,1022
4,25,10,11.0,62,1022
4,25,16,17.0,39,1019
4,25,22,11.0,67,1019
4,25,8,9.0,62,1022
4,25,8,9,47,1022
4,25,12,12.0,51,1021
4,25,14,15.0,48,1020
4,25,8,9.0,62,1022
4,25,6,8.0,66,1022
4,25,9,10.0,62,1022
4,25,9,9.0,66,1022
4,25,15,15,34,1020
4,25,9,9,54,1022
4,25,20,14,36,1019
4,25,4,9.0,62,1023
4,25,0,10.0,62,1024
4,25,0,10,57,1024
4,25,0,10.0,66,1024
4,25,7,8,54,1022
4,25,11,12,43,1022
4,25,7,8.0,66,1022
4,25,11,11.0,58,1021
4,25,11,12.0,51,1021
4,25,17,17,29,1020
4,25,20,14.0,48,1019
4,25,21,12.0,62,1019
4,25,6,8.0,66,1022
4,26,6,5,71,1018
4,26,14,15,28,1016
4,26,6,5.0,81,1018
4,26,14,15.0,39,1016
4,26,14,16.0,42,1015
4,26,23,9.0,76,1014
4,26,19,17,34,1014
4,26,20,14.0,59,1014
4,26,19,17.0,48,1014
4,26,4,6.0,70,1018
4,26,20,15,40,1014
4,26,20,15.0,55,1014
4,26,7,8.0,71,1018
4,26,4,7.0,71,1018
4,26,15,17.0,39,1015
4,26,5,5.0,81,1018
4,26,23,10,71,1014
4,26,15,16,28,1016
4,26,17,18,30,1015
4,26,15,16.0,42,1015
4,26,12,14,35,1017
4,26,22,10.0,76,1014
4,26,22,12.0,67,1014
4,26,22,12,58,1014
4,26,0,10.0,62,1019
4,26,0,10.0,62,1019
4,26,6,6.0,76,1018
4,26,0,10,54,1019
4,26,10,13.0,47,1017
4,26,7,7,64,1018
4,26,21,14,46,1014
4,26,18,18.0,45,1014
4,26,5,5.0,81,1018
4,26,1,9.0,66,1019
4,26,1,10,55,1020
4,26,21,12.0,67,1014
4,26,1,9.0,62,1019
4,26,10,13,33,1017
4,26,11,13,34,1017
4,26,3,8,51,1019
4,26,11,14.0,44,1017
4,26,3,8.0,66,1018
4,26,3,8.0,66,1018
4,26,18,18,33,1014
4,26,13,14,31,1017
4,26,19,16.0,48,1014
4,26,10,13.0,44,1017
4,26,13,15.0,42,1016
4,26,2,8.0,62,1018
4,26,12,14.0,44,1016
4,26,17,18.0,42,1014
4,26,2,9,49,1019
4,26,21,13.0,63,1014
4,26,2,9.0,58,1019
4,26,5,6,64,1018
4,26,17,18.0,42,1014
4,26,9,12.0,51,1017
4,26,18,17.0,45,1014
4,26,9,11,42,1017
4,26,13,15.0,39,1016
4,26,11,14.0,48,1017
4,26,9,13.0,47,1017
4,26,23,9.0,82,1014
4,26,7,9.0,66,1017
4,26,8,11.0,54,1017
4,26,8,10.0,62,1017
4,26,4,7,54,1019
4,26,8,9,54,1018
4,26,12,14.0,48,1016
4,26,16,17.0,42,1014
4,26,16,17,29,1015
4,26,16,18.0,42,1014
4,27,19,18.0,40,1013
4,27,7,10.0,71,1013
4,27,7,8.0,81,1013
4,27,1,8.0,71,1014
4,27,7,6,83,1014
4,27,14,17.0,39,1013
4,27,17,18.0,34,1013
4,27,18,18.0,34,1013
4,27,18,18.0,34,1013
4,27,0,8,71,1014
4,27,18,18,21,1013
4,27,15,17,27,1014
4,27,19,18,24,1013
4,27,2,7.0,76,1013
4,27,22,12,43,1014
4,27,6,4.0,87,1013
4,27,6,4,80,1014
4,27,22,10.0,66,1014
4,27,6,5.0,87,1013
4,27,15,18.0,34,1013
4,27,4,5,72,1014
4,27,16,18.0,34,1013
4,27,4,5.0,81,1013
4,27,4,5.0,81,1013
4,27,19,17.0,42,1013
4,27,20,16.0,45,1013
4,27,9,13,32,1013
4,27,22,11.0,58,1014
4,27,9,13.0,44,1013
4,27,3,6,65,1014
4,27,17,18.0,34,1013
4,27,8,13.0,44,1013
4,27,5,4.0,87,1013
4,27,14,17,27,1014
4,27,20,16,31,1013
4,27,5,5,80,1013
4,27,5,5.0,81,1013
4,27,3,6.0,81,1013
4,27,16,18,22,1013
4,27,16,19.0,32,1013
4,27,10,14,31,1013
4,27,0,8.0,76,1014
4,27,2,8,61,1014
4,27,17,19,22,1013
4,27,8,10,63,1013
4,27,1,8,65,1014
4,27,13,16,29,1014
4,27,1,8.0,76,1014
4,27,13,16.0,42,1013
4,27,13,17.0,42,1013
4,27,23,8.0,71,1014
4,27,23,10,53,1014
4,27,9,14.0,41,1013
4,27,23,10.0,66,1014
4,27,0,8.0,81,1014
4,27,3,6.0,76,1013
4,27,12,16.0,42,1013
4,27,2,6.0,70,1013
4,27,14,17.0,39,1013
4,27,20,14.0,51,1013
4,27,8,12.0,54,1013
4,27,21,12.0,54,1014
4,27,21,13.0,51,1014
4,27,21,14,39,1014
4,27,15,18.0,34,1013
4,28,0,7,65,1015
4,28,16,20,16,1015
4,28,0,7.0,76,1014
4,28,16,20.0,26,1014
4,28,16,20.0,28,1014
4,28,13,20.0,30,1015
4,28,1,6.0,81,1015
4,28,18,19.0,26,1014
4,28,12,19.0,30,1015
4,28,2,5.0,81,1014
4,28,17,19.0,28,1014
4,28,2,5,70,1015
4,28,17,20,17,1014
4,28,3,4.0,81,1014
4,28,17,20.0,26,1014
4,28,11,18,24,1015
4,28,7,5.0,81,1014
4,28,20,17,22,1014
4,28,7,4,82,1015
4,28,7,7.0,87,1015
4,28,9,15.0,39,1015
4,28,19,18.0,28,1014
4,28,6,3.0,87,1014
4,28,6,3.0,81,1014
4,28,6,3,79,1015
4,28,10,17.0,34,1015
4,28,1,6,73,1015
4,28,19,17.0,32,1014
4,28,23,8.0,62,1014
4,28,21,15,22,1014
4,28,3,4,75,1015
4,28,8,8,73,1015
4,28,20,16.0,34,1014
4,28,8,10.0,76,1015
4,28,21,14.0,44,1014
4,28,19,18,19,1014
4,28,13,20,20,1015
4,28,5,3,77,1015
4,28,13,20.0,33,1015
4,28,5,3.0,87,1014
4,28,5,3.0,81,1014
4,28,0,6.0,81,1015
4,28,11,19.0,30,1015
4,28,9,13.0,44,1015
4,28,12,20.0,30,1015
4,28,18,19,15,1014
4,28,1,6.0,76,1015
4,28,11,18.0,34,1015
4,28,4,4.0,81,1014
4,28,10,18.0,37,1015
4,28,22,10.0,54,1014
4,28,4,3,80,1015
4,28,3,4.0,87,1014
4,28,4,4.0,81,1014
4,28,23,9.0,58,1014
4,28,14,20.0,30,1014
4,28,14,20,20,1015
4,28,8,12.0,62,1015
4,28,14,20.0,26,1014
4,28,20,15.0,34,1014
4,28,15,20.0,28,1014
4,28,15,20.0,28,1014
4,28,9,12,47,1015
4,28,15,20,19,1015
4,28,21,13.0,44,1014
4,28,22,11.0,50,1014
4,28,18,19.0,26,1014
4,28,12,19,19,1015
4,28,22,12,36,1014
4,28,2,5.0,81,1014
4,28,23,10,44,1015
4,28,10,16,27,1015
4,29,1,7.0,66,1014
4,29,14,20.0,33,1012
4,29,0,7.0,66,1014
4,29,22,12,47,1012
4,29,14,20,20,1012
4,29,23,10,56,1012
4,29,14,20.0,28,1012
4,29,12,19.0,40,1012
4,29,1,7,58,1015
4,29,20,16.0,48,1011
4,29,16,20.0,28,1011
4,29,16,20.0,28,1011
4,29,10,18.0,42,1013
4,29,16,20,19,1012
4,29,2,6.0,70,1014
4,29,19,17.0,42,1011
4,29,9,16.0,55,1013
4,29,11,18,30,1013
4,29,0,8.0,66,1014
4,29,20,17,35,1012
4,29,4,5.0,76,1013
4,29,23,9.0,71,1011
4,29,4,5,67,1014
4,29,22,11.0,62,1011
4,29,18,19.0,32,1011
4,29,3,6,60,1014
4,29,15,20,19,1012
4,29,3,6.0,70,1014
4,29,15,20.0,26,1012
4,29,15,20.0,30,1011
4,29,19,18.0,40,1011
4,29,18,19,21,1012
4,29,20,15.0,48,1011
4,29,0,8,49,1015
4,29,9,14,60,1013
4,29,2,7.0,71,1014
4,29,12,19.0,32,1012
4,29,7,10.0,87,1013
4,29,12,19,24,1013
4,29,7,6,85,1013
4,29,7,8.0,87,1013
4,29,1,7.0,66,1014
4,29,9,15.0,63,1013
4,29,8,14.0,67,1013
4,29,21,13.0,58,1011
4,29,8,12.0,77,1013
4,29,5,5.0,81,1013
4,29,5,5.0,81,1013
4,29,3,5.0,76,1014
4,29,5,5,72,1014
4,29,11,19.0,40,1013
4,29,21,14.0,55,1011
4,29,2,7,59,1014
4,29,19,18,27,1011
4,29,13,20.0,28,1012
4,29,13,20.0,33,1012
4,29,21,14,39,1012
4,29,17,20.0,28,1011
4,29,17,20,19,1012
4,29,17,19.0,32,1011
4,29,8,10,77,1013
4,29,10,16,39,1013
4,29,6,4,76,1013
4,29,10,17.0,55,1013
4,29,6,5.0,81,1013
4,29,6,6.0,87,1013
4,29,22,12.0,58,1011
4,29,23,9.0,71,1011
4,29,13,19,22,1013
4,29,18,18.0,37,1011
4,29,11,18.0,40,1013
4,30,14,17.0,55,1009
4,30,10,12.0,77,1010
4,30,10,12.0,77,1010
4,30,15,17.0,48,1008
4,30,10,12,67,1010
4,30,0,8.0,76,1011
4,30,18,15.0,59,1007
4,30,17,16,42,1009
4,30,9,12.0,77,1010
4,30,19,15,50,1008
4,30,8,10,79,1011
4,30,20,12.0,72,1007
4,30,11,12.0,77,1010
4,30,11,12,69,1010
4,30,15,18,39,1009
4,30,11,12.0,72,1010
4,30,1,8,64,1012
4,30,13,14,60,1010
4,30,1,8.0,76,1011
4,30,13,15.0,63,1009
4,30,13,16.0,59,1009
4,30,19,14.0,63,1007
4,30,20,14.0,63,1007
4,30,23,7.0,76,1008
4,30,23,8,65,1008
4,30,2,7.0,76,1011
4,30,14,18.0,49,1009
4,30,0,8.0,71,1011
4,30,3,6.0,76,1011
4,30,12,13.0,72,1010
4,30,3,7,68,1012
4,30,20,14,51,1007
4,30,12,12,68,1011
4,30,12,12.0,77,1010
4,30,8,10.0,87,1010
4,30,21,10.0,71,1007
4,30,21,11.0,67,1007
4,30,21,12,54,1008
4,30,19,15.0,59,1007
4,30,7,9.0,87,1010
4,30,7,8.0,87,1010
4,30,1,8.0,71,1011
4,30,7,7,79,1011
4,30,17,15.0,59,1008
4,30,22,10,62,1008
4,30,2,7,67,1012
4,30,18,15.0,59,1008
4,30,0,8,62,1012
4,30,18,15,48,1008
4,30,2,7.0,76,1011
4,30,6,6.0,81,1010
4,30,6,5,75,1011
4,30,22,8.0,76,1008
4,30,6,6.0,87,1010
4,30,22,9.0,76,1008
4,30,16,17,39,1009
4,30,4,6,76,1011
4,30,16,17.0,52,1008
4,30,4,5.0,81,1011
4,30,4,6.0,81,1010
4,30,9,11,71,1010
4,30,9,12.0,77,1010
4,30,23,7.0,76,1008
4,30,17,15.0,59,1008
4,30,8,11.0,82,1010
4,30,5,5.0,87,1010
4,30,14,16,45,1010
4,30,5,6,79,1011
4,30,5,5.0,81,1010
4,30,3,6.0,81,1011
4,30,15,17.0,52,1009
5,1,9,7,47,1014
5,1,9,8.0,53,1013
5,1,9,8.0,57,1014
5,1,4,8,63,1009
5,1,12,9,26,1015
5,1,4,8.0,71,1009
5,1,12,9.0,37,1015
5,1,12,9.0,40,1015
5,1,17,9.0,43,1016
5,1,5,6.0,70,1010
5,1,8,7.0,57,1013
5,1,23,5.0,70,1018
5,1,8,7,54,1013
5,1,8,7.0,61,1012
5,1,16,10.0,37,1016
5,1,6,6.0,66,1011
5,1,13,9.0,34,1015
5,1,6,6,60,1011
5,1,13,9,26,1016
5,1,7,6.0,66,1012
5,1,13,9.0,43,1015
5,1,3,6.0,81,1009
5,1,3,5,75,1009
5,1,19,9.0,50,1016
5,1,3,8.0,76,1009
5,1,2,5.0,87,1008
5,1,2,5.0,81,1008
5,1,2,5,72,1008
5,1,14,9.0,43,1016
5,1,5,7,61,1010
5,1,21,7.0,61,1017
5,1,6,6.0,70,1011
5,1,21,7,50,1017
5,1,22,6.0,66,1018
5,1,1,6,69,1008
5,1,17,9.0,43,1016
5,1,1,6.0,76,1008
5,1,1,5.0,81,1008
5,1,4,7.0,71,1010
5,1,21,7.0,66,1017
5,1,16,10.0,37,1016
5,1,19,8.0,57,1016
5,1,5,7.0,71,1010
5,1,0,6.0,76,1008
5,1,14,10.0,37,1016
5,1,0,7,66,1008
5,1,7,6.0,66,1012
5,1,0,6.0,76,1008
5,1,10,8.0,53,1014
5,1,10,8,39,1014
5,1,22,6,55,1018
5,1,22,6.0,70,1017
5,1,10,8.0,46,1014
5,1,23,6,57,1018
5,1,15,9,25,1016
5,1,11,8.0,46,1015
5,1,11,8.0,50,1015
5,1,11,8,33,1015
5,1,20,7.0,61,1017
5,1,20,8.0,57,1017
5,1,23,5.0,70,1018
5,1,7,6,60,1012
5,1,14,9,28,1016
5,2,16,12,17,1023
5,2,4,2,70,1019
5,2,16,12.0,24,1023
5,2,4,2.0,75,1019
5,2,4,2.0,75,1019
5,2,20,8.0,43,1024
5,2,20,10.0,30,1023
5,2,22,4,44,1025
5,2,9,10,59,1022
5,2,9,10.0,62,1021
5,2,2,4,61,1019
5,2,14,11.0,50,1023
5,2,17,12.0,22,1023
5,2,8,9.0,71,1021
5,2,5,2.0,81,1019
5,2,14,9,49,1024
5,2,5,2,73,1019
5,2,5,2.0,81,1019
5,2,3,2.0,81,1019
5,2,10,10.0,43,1022
5,2,10,10.0,43,1021
5,2,16,12.0,26,1023
5,2,10,10,36,1022
5,2,0,5.0,70,1018
5,2,15,11,39,1023
5,2,17,12,15,1023
5,2,22,4.0,56,1024
5,2,3,2,69,1019
5,2,8,7,75,1021
5,2,11,11.0,47,1022
5,2,11,11,29,1022
5,2,11,11.0,47,1022
5,2,15,11.0,38,1023
5,2,1,5,69,1019
5,2,13,11,24,1023
5,2,1,5.0,76,1018
5,2,13,11.0,50,1023
5,2,13,9.0,62,1023
5,2,15,12.0,30,1023
5,2,19,11.0,28,1023
5,2,23,2.0,65,1025
5,2,23,3,47,1025
5,2,9,10.0,50,1021
5,2,23,3.0,60,1024
5,2,0,5.0,70,1018
5,2,3,2.0,81,1018
5,2,12,11.0,44,1023
5,2,2,2.0,81,1018
5,2,19,11,13,1024
5,2,12,11,37,1023
5,2,12,11.0,50,1022
5,2,8,8.0,76,1021
5,2,21,5.0,53,1024
5,2,21,7.0,46,1024
5,2,21,8,31,1024
5,2,14,9.0,62,1023
5,2,7,7.0,81,1020
5,2,7,4.0,81,1020
5,2,1,5.0,70,1018
5,2,7,4,75,1021
5,2,19,11.0,28,1023
5,2,17,12.0,22,1023
5,2,18,12.0,24,1023
5,2,18,12.0,24,1023
5,2,0,5,62,1018
5,2,18,12,12,1024
5,2,20,11,17,1024
5,2,2,3.0,75,1018
5,2,6,2.0,87,1020
5,2,6,2,75,1020
5,2,22,4.0,56,1024
5,2,6,3.0,81,1020
5,3,0,1.0,70,1025
5,3,0,1.0,70,1025
5,3,6,2.0,81,1024
5,3,0,2,58,1025
5,3,10,9.0,58,1023
5,3,7,3,73,1024
5,3,19,8.0,62,1020
5,3,9,8,48,1024
5,3,5,1.0,81,1024
5,3,21,7,52,1020
5,3,21,7.0,66,1020
5,3,1,1.0,75,1025
5,3,1,0,62,1025
5,3,21,7.0,66,1020
5,3,1,1.0,75,1024
5,3,11,10,43,1023
5,3,3,1,66,1025
5,3,11,10.0,50,1022
5,3,3,1.0,75,1024
5,3,3,0.0,75,1024
5,3,17,10,37,1021
5,3,4,0,68,1024
5,3,23,6.0,76,1019
5,3,10,9.0,54,1023
5,3,13,12.0,41,1022
5,3,2,1.0,70,1024
5,3,12,12.0,41,1022
5,3,23,6,63,1020
5,3,2,1,65,1025
5,3,2,1.0,70,1024
5,3,4,0.0,87,1024
5,3,13,11,30,1022
5,3,9,8.0,62,1023
5,3,8,8.0,62,1023
5,3,17,10.0,50,1020
5,3,11,10.0,50,1022
5,3,9,9.0,58,1023
5,3,7,6.0,70,1024
5,3,17,10.0,50,1020
5,3,5,0,80,1024
5,3,8,7.0,66,1024
5,3,10,9,40,1023
5,3,8,6,58,1024
5,3,12,11.0,50,1022
5,3,13,12.0,41,1021
5,3,16,10.0,50,1021
5,3,6,1,74,1024
5,3,14,12,30,1022
5,3,6,1.0,81,1024
5,3,14,12.0,44,1021
5,3,14,11.0,44,1021
5,3,19,9,44,1020
5,3,20,8.0,62,1020
5,3,19,9.0,58,1020
5,3,20,8,49,1020
5,3,20,8.0,62,1020
5,3,7,5.0,76,1024
5,3,4,0.0,80,1024
5,3,23,6.0,76,1019
5,3,5,1.0,81,1024
5,3,18,10.0,54,1020
5,3,15,12,34,1022
5,3,15,11.0,47,1021
5,3,12,11,38,1023
5,3,22,6.0,70,1020
5,3,22,7.0,66,1019
5,3,18,9.0,54,1020
5,3,22,7,57,1020
5,3,18,10,40,1021
5,4,23,5.0,70,1020
5,4,8,8.0,71,1019
5,4,22,7,54,1020
5,4,21,9,45,1020
5,4,12,12.0,41,1020
5,4,20,10,40,1020
5,4,21,9.0,62,1020
5,4,15,12,29,1020
5,4,10,10,46,1020
5,4,6,4,85,1019
5,4,10,10.0,54,1020
5,4,6,5.0,87,1019
5,4,6,5.0,87,1019
5,4,3,4.0,93,1019
5,4,11,10,34,1020
5,4,2,5.0,87,1019
5,4,15,12.0,41,1020
5,4,11,10.0,47,1020
5,4,13,11,29,1020
5,4,8,7,64,1020
5,4,1,6.0,76,1019
5,4,14,12.0,44,1020
5,4,0,6.0,76,1019
5,4,14,12,32,1020
5,4,13,11.0,44,1020
5,4,14,12.0,41,1020
5,4,17,10.0,58,1020
5,4,17,10,42,1020
5,4,17,11.0,50,1020
5,4,19,10.0,54,1020
5,4,16,11.0,54,1020
5,4,16,11.0,54,1020
5,4,16,11,41,1020
5,4,11,11.0,44,1020
5,4,22,6.0,66,1020
5,4,2,5,73,1019
5,4,20,10.0,54,1020
5,4,9,9,56,1020
5,4,22,6.0,66,1020
5,4,1,5.0,81,1019
5,4,18,10,40,1020
5,4,18,11.0,50,1020
5,4,23,6,55,1021
5,4,3,5,78,1019
5,4,13,12.0,41,1020
5,4,3,5.0,81,1019
5,4,0,6,66,1020
5,4,15,12.0,47,1020
5,4,10,11.0,47,1020
5,4,20,9.0,58,1020
5,4,19,10.0,54,1020
5,4,9,9.0,66,1020
5,4,8,8.0,66,1019
5,4,23,5.0,70,1020
5,4,2,5.0,87,1019
5,4,12,11.0,44,1020
5,4,7,7.0,76,1019
5,4,12,11,32,1020
5,4,9,10.0,58,1020
5,4,7,5,75,1020
5,4,0,6.0,76,1019
5,4,7,6.0,81,1019
5,4,19,10,38,1020
5,4,4,4.0,93,1019
5,4,4,4,82,1019
5,4,18,10.0,54,1020
5,4,4,4.0,93,1019
5,4,21,7.0,66,1020
5,4,5,4.0,87,1019
5,4,5,4.0,93,1019
5,4,1,6,71,1020
5,4,5,4,82,1019
5,5,3,4.0,75,1019
5,5,7,6.0,76,1019
5,5,7,5,71,1019
5,5,7,7.0,71,1019
5,5,18,8,84,1017
5,5,0,4,62,1021
5,5,16,8,80,1018
5,5,0,5.0,70,1020
5,5,16,8.0,87,1017
5,5,16,8.0,87,1017
5,5,23,10.0,87,1015
5,5,10,10.0,54,1019
5,5,11,10.0,54,1018
5,5,22,10,88,1016
5,5,8,8.0,66,1019
5,5,1,5.0,70,1020
5,5,9,9.0,58,1019
5,5,4,4.0,81,1019
5,5,10,10.0,54,1018
5,5,4,3,73,1020
5,5,4,3.0,87,1019
5,5,2,4.0,75,1019
5,5,20,9.0,87,1016
5,5,19,9,87,1017
5,5,20,9,86,1016
5,5,21,9.0,93,1016
5,5,18,8.0,93,1017
5,5,22,10.0,87,1016
5,5,6,5.0,76,1019
5,5,6,4.0,81,1019
5,5,0,5.0,70,1020
5,5,6,4,72,1019
5,5,12,9.0,58,1018
5,5,1,5,63,1021
5,5,21,9,88,1016
5,5,11,10.0,54,1018
5,5,9,8,49,1019
5,5,14,8.0,76,1018
5,5,23,10,90,1016
5,5,14,9,61,1018
5,5,3,3.0,81,1019
5,5,14,8.0,81,1018
5,5,20,9.0,93,1016
5,5,13,9,47,1019
5,5,5,4,72,1020
5,5,13,9.0,62,1018
5,5,5,4.0,81,1019
5,5,5,4.0,75,1019
5,5,8,7,62,1019
5,5,8,7.0,71,1019
5,5,11,10,47,1019
5,5,19,9.0,87,1016
5,5,12,10.0,54,1018
5,5,2,4.0,75,1020
5,5,17,8.0,87,1017
5,5,2,4,64,1020
5,5,17,8,80,1018
5,5,17,8.0,87,1017
5,5,9,9.0,58,1019
5,5,19,9.0,87,1016
5,5,18,9.0,87,1016
5,5,3,4,67,1020
5,5,22,10.0,87,1016
5,5,21,9.0,93,1016
5,5,23,10.0,87,1016
5,5,10,9,46,1019
5,5,15,8.0,87,1017
5,5,15,8.0,81,1018
5,5,13,9.0,66,1018
5,5,15,8,78,1018
5,5,1,5.0,70,1020
5,5,12,10,40,1019
5,6,22,11.0,76,1005
5,6,22,11.0,76,1005
5,6,6,9.0,87,1014
5,6,2,9.0,93,1015
5,6,2,9,88,1015
5,6,21,11.0,76,1005
5,6,2,9.0,93,1015
5,6,5,9,88,1014
5,6,5,9.0,93,1014
5,6,20,12.0,72,1006
5,6,8,9,83,1013
5,6,8,9.0,87,1013
5,6,8,10.0,87,1013
5,6,20,12,64,1006
5,6,4,9.0,93,1014
5,6,18,12.0,72,1007
5,6,1,9.0,93,1015
5,6,18,12,58,1008
5,6,1,9,86,1016
5,6,1,9.0,93,1015
5,6,6,9,86,1014
5,6,16,13.0,58,1007
5,6,16,13,49,1008
5,6,16,13.0,58,1007
5,6,15,13.0,58,1008
5,6,3,9.0,93,1015
5,6,3,9.0,93,1015
5,6,5,9.0,87,1014
5,6,3,9,85,1015
5,6,14,13.0,58,1009
5,6,14,14.0,55,1009
5,6,4,9,85,1015
5,6,14,13,48,1010
5,6,19,12.0,72,1006
5,6,13,13.0,63,1009
5,6,15,13.0,58,1008
5,6,23,11.0,82,1004
5,6,7,9,84,1014
5,6,0,10,85,1016
5,6,0,10.0,87,1015
5,6,0,9.0,93,1015
5,6,17,13,46,1008
5,6,17,13.0,58,1007
5,6,17,12.0,67,1007
5,6,21,11,68,1006
5,6,19,12.0,72,1006
5,6,7,9.0,87,1013
5,6,23,11,71,1005
5,6,6,9.0,87,1013
5,6,18,12.0,72,1006
5,6,9,10.0,87,1012
5,6,7,9.0,93,1013
5,6,9,10,81,1013
5,6,15,13,50,1009
5,6,9,10.0,87,1012
5,6,22,11,69,1006
5,6,21,11.0,76,1005
5,6,4,9.0,93,1014
5,6,20,11.0,76,1005
5,6,19,12,60,1007
5,6,23,11.0,82,1004
5,7,20,12,78,1006
5,7,10,11,85,1003
5,7,20,12.0,82,1005
5,7,10,11.0,88,1002
5,7,10,11.0,94,1002
5,7,7,10,82,1003
5,7,22,10.0,87,1006
5,7,7,11.0,82,1002
5,7,7,11.0,88,1002
5,7,2,10.0,87,1003
5,7,23,10.0,87,1006
5,7,14,12,79,1004
5,7,8,11.0,88,1002
5,7,11,12.0,88,1003
5,7,8,11,84,1003
5,7,17,15.0,59,1004
5,7,1,11.0,82,1004
